SMILES,pIC50
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,6.903089986991944
N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,4.8696662315049934
N#CC(C#N)=C(O)c1ccc(O)cc1,3.638272163982407
N#CC(C#N)=C1C(=O)NC(=O)NC1=O,2.853871964321762
N#CC(C#N)=CNc1ccc(O)cc1,3.4559319556497243
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,5.522878745280337
N#CC(C#N)=Cc1cc(O)cc(O)c1,4.431798275933005
N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],4.017728766960432
N#CC(C#N)=Cc1cc2c(cc1[N+](=O)[O-])OCO2,3.2518119729937993
N#CC(C#N)=Cc1cc[n+]([O-])cc1,2.886056647693163
N#CC(C#N)=Cc1ccc(/C=C/C(=O)O)cc1,3.3467874862246565
N#CC(C#N)=Cc1ccc(C(=O)O)cc1,3.3665315444204134
N#CC(C#N)=Cc1ccc(C=O)cc1,4.221848749616356
N#CC(C#N)=Cc1ccc(NC(=O)CCC(=O)O)cc1,3.193820026016113
N#CC(C#N)=Cc1ccc(O)c(O)c1,4.455931955649724
N#CC(C#N)=Cc1ccc(O)c([N+](=O)[O-])c1,3.9030899869919438
N#CC(C#N)=Cc1ccc(O)cc1,3.2518119729937993
N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1,3.3467874862246565
N#CC(C#N)=Cc1ccc2c(c1)OCO2,3.4559319556497243
N#CC(C#N)=Cc1ccc[nH]1,3.585026652029182
N#CC(C#N)=Cc1cccc(O)c1,3.425968732272281
N#CC(C#N)=Cc1ccncc1,3.6020599913279625
N#CC(C#N)=NNc1ccc(O)cc1,3.6478174818886373
N#CC(C#N)Cc1ccc(O)cc1,2.1870866433571443
N#CCNC(=O)/C(C#N)=C/c1ccc(O)cc1,3.2041199826559246
N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,5.640164517660112
N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,6.259637310505756
NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.3979400086720375
NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.769551078621726
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,5.130768280269024
NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.148741651280925
NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,4.536107011014093
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,3.0457574905606752
N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,5.886056647693163
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.840968332518619
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.479303657420887
Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,8.18837535480105
Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,10.0
Nc1ccc2ncnc(NCc3ccccc3)c2c1,6.294136287716081
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.232226360411666
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.69745526905921
Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.698970004336019
Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,8.317068892298723
Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,7.327902142064283
Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,6.569917872987297
Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,8.823908740944319
Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,6.221848749616356
Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,6.6020599913279625
Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,5.573488738635425
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,5.494850021680094
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,6.522878745280337
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,7.096910013008056
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,5.5951662833800615
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,5.815308569182402
Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,4.87942606879415
Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,6.356547323513812
Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,5.549750891680639
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,6.102372908709558
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,6.136677139879544
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,6.301029995663981
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,4.872895201635193
O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,7.853871964321762
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,8.05551732784983
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,7.853871964321762
O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.106446953481715
O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.430060456799382
O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.577233941253212
O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,6.070581074285707
O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,7.130768280269024
O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,5.154901959985743
O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.431798275933005
O=C(O)/C=C/c1ccc(O)c(O)c1,2.9208187539523753
O=C(O)/C=C/c1ccc(O)cc1,2.5228787452803374
O=C(O)C(=Cc1ccc(O)cc1)C(=O)O,2.8239087409443187
O=C(O)CC1C(S)=Nc2ccccc21,4.826813731587726
O=C(O)CCC1C(S)=Nc2ccccc21,5.790484985457369
O=C(O)CCCC1C(S)=Nc2ccccc21,5.173925197299174
O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.55284196865778
O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,4.7447274948966935
O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.07888265682638
O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2,4.247951552180561
O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,5.376750709602099
O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.823908740944319
O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,5.031517051446065
O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,4.991399828238082
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.021004910796584
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,6.59899647537341
O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,4.036212172654444
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,5.906239639581768
O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,5.6020599913279625
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,6.522878745280337
O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,7.657577319177793
O=CN/C=C/c1cc(O)ccc1O,5.27642098432889
O=P(O)(O)C(O)c1ccc2ccccc2c1,3.6020599913279625
O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.029188389127482
O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.853871964321762
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,6.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,3.721246399047171
OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.853871964321762
OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.318758762624412
OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.840093157730661
OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,8.05284196865778
OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.209195816983971
OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.920818753952375
OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.036212172654444
OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,7.662799093577359
OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.920818753952375
OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.619788758288394
Oc1cc(O)c2nc(-c3ccc(O)c(O)c3)sc2c1,3.886056647693163
Oc1cc2cc(-c3cccnc3)cnc2cc1O,6.301029995663981
Oc1ccc(-c2nc3c(O)cc(O)cc3s2)cc1,3.5228787452803374
Oc1ccc(-c2nc3ccc(O)cc3s2)cc1,3.886056647693163
Oc1ccc(/N=N/c2ccc(O)cc2O)cc1,4.236572006437063
Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.008773924307505
[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,9.130768280269024
c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1,6.337242168318426
c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,6.718966632752273
c1ccc(Nc2[nH]cnc3nc4ccccc4c2-3)cc1,6.578396073130169
c1ccc(Nc2ncnc3ccccc23)cc1,6.460923901207224
